lat,lon,risk
42.72,-77.6,0.0
42.72,-77.5,0.2706128971027242
42.72,-77.4,0.04551325590815615
42.72,-77.3,0.0
42.72,-77.2,0.048982353342257035
42.72,-77.1,0.0
42.72,-77.0,0.0
42.72,-76.9,0.0
42.72,-76.8,0.22778802464193273
42.72,-76.7,0.0
42.72,-76.6,0.0
42.72,-76.5,0.0
42.72,-76.4,0.0
42.72,-76.3,0.0
42.72,-76.2,0.0
42.72,-76.1,0.0
42.72,-76.0,0.0
42.72,-75.9,0.19897063184314628
42.72,-75.7,0.0
42.72,-75.6,0.07751652351893946
42.72,-75.5,0.18877828286966528
42.72,-75.3,0.0
42.72,-75.1,0.0
42.72,-75.0,0.0
42.72,-74.8,0.8983018107641493
42.72,-74.6,0.0
42.72,-74.4,0.04007353224044219
42.72,-74.3,0.20703406579367925
42.72,-74.2,0.35180937642773275
42.72,-74.1,0.0
42.72,-74.0,0.0
42.72,-73.9,0.0
42.72,-73.8,0.0
42.72,-73.7,0.0
42.72,-73.6,0.0
42.72,-73.4,0.14615083073946786
42.73,-79.0,0.0
42.73,-78.9,0.20318892800648444
42.73,-78.8,0.16887227378179429
42.73,-78.7,0.15964913955822052
42.73,-78.6,0.0
42.73,-78.5,0.2809922762379132
42.73,-78.3,0.0
42.73,-78.2,0.09919253863289816
42.73,-78.1,0.060233272314493796
42.73,-78.0,0.0
42.73,-77.9,0.0
42.73,-77.8,0.3840559203165187
42.73,-77.7,0.0
42.73,-77.6,0.0
42.73,-77.5,0.0
42.73,-77.4,0.045182021296879156
42.73,-77.3,0.0
42.73,-77.1,0.0
42.73,-77.0,0.0
42.73,-76.9,0.0
42.73,-76.8,0.0
42.73,-76.7,0.0
42.73,-76.6,0.0
42.73,-76.5,0.0
42.73,-76.4,0.0
42.73,-76.3,0.0
42.73,-76.2,0.0
42.73,-76.1,0.12630903507510002
42.73,-75.9,0.0
42.73,-75.6,0.24139622013312037
42.73,-75.5,0.0
42.73,-75.3,0.0
42.73,-75.1,0.0
42.73,-75.0,0.0
42.73,-74.9,0.10634504337736397
42.73,-74.7,0.0
42.73,-74.6,0.2491560915776671
42.73,-74.5,0.22687634072656848
42.73,-74.3,0.3227912438609403
42.73,-74.2,0.0
42.73,-74.1,0.48807396930181
42.73,-74.0,0.0
42.73,-73.9,0.0
42.73,-73.8,0.0
42.73,-73.7,0.0
42.73,-73.6,0.08683004009068321
42.73,-73.5,0.0
42.73,-73.3,0.0
42.74,-78.9,0.19374142320208226
42.74,-78.8,0.1649073855354224
42.74,-78.7,0.17924752503334093
42.74,-78.6,0.1877090004178516
42.74,-78.5,0.0
42.74,-78.4,0.0
42.74,-78.3,0.05681277111183492
42.74,-78.2,0.0
42.74,-78.1,0.0
42.74,-78.0,0.07239491241503875
42.74,-77.9,0.0
42.74,-77.8,0.0
42.74,-77.7,0.0
42.74,-77.6,0.0
42.74,-77.5,0.0
42.74,-77.1,0.34983845642217115
42.74,-77.0,0.0
42.74,-76.9,0.0
42.74,-76.8,0.16520062041186057
42.74,-76.7,0.0
42.74,-76.6,0.0
42.74,-76.5,0.0
42.74,-76.4,0.0
42.74,-76.3,0.0
42.74,-76.2,0.1313487206128348
42.74,-75.9,0.0
42.74,-75.7,0.20831061257662306
42.74,-75.6,0.14490301995419905
42.74,-75.5,0.0
42.74,-75.3,0.0
42.74,-75.0,0.0
42.74,-74.7,0.0
42.74,-74.6,0.0
42.74,-74.4,0.0
42.74,-74.3,0.04275791257020848
42.74,-74.2,0.0
42.74,-74.1,0.0
42.74,-74.0,0.0
42.74,-73.9,0.0
42.74,-73.8,0.0
42.74,-73.7,0.0
42.74,-73.6,0.1057026048960897
42.74,-73.5,0.0
42.74,-73.4,0.0
42.74,-73.3,0.0
42.75,-78.9,0.0
42.75,-78.8,0.1737034359731939
42.75,-78.7,0.1875394716727979
42.75,-78.6,0.20459638673997557
42.75,-78.5,0.2555952488318785
42.75,-78.3,0.0
42.75,-78.2,0.2705088674866137
42.75,-78.1,0.0
42.75,-78.0,0.0
42.75,-77.9,0.0
42.75,-77.8,0.0
42.75,-77.7,0.0
42.75,-77.6,0.0
42.75,-77.5,0.0
42.75,-77.4,0.03912365246895623
42.75,-77.3,0.0370082126852872
42.75,-77.2,0.0
42.75,-77.0,0.0
42.75,-76.9,0.0
42.75,-76.8,0.0
42.75,-76.7,0.0
42.75,-76.6,0.0
42.75,-76.4,0.0
42.75,-76.3,0.0
42.75,-76.1,0.0
42.75,-76.0,0.0
42.75,-75.9,0.0
42.75,-75.7,0.0
42.75,-75.6,0.14650192857465516
42.75,-75.5,0.0
42.75,-75.2,0.0
42.75,-75.1,0.0
42.75,-74.9,0.0
42.75,-74.8,0.0
42.75,-74.6,0.0
42.75,-74.5,0.0
42.75,-74.4,0.0
42.75,-74.3,0.0
42.75,-74.2,0.17662605887867733
42.75,-74.1,0.1650297844018917
42.75,-74.0,0.24390657071755922
42.75,-73.9,0.24354055183071566
42.75,-73.8,0.27077423078093327
42.75,-73.7,0.0
42.75,-73.6,0.10383343074545374
42.75,-73.5,0.12507051720025256
42.75,-73.4,0.13468810111231955
42.75,-73.3,0.0
42.76,-78.9,0.0
42.76,-78.8,0.19716301292803104
42.76,-78.7,0.1629841292393835
42.76,-78.6,0.17653087124187603
42.76,-78.5,0.0
42.76,-78.3,0.0
42.76,-78.1,0.06008903119844422
42.76,-78.0,0.0
42.76,-77.9,0.2733373830089166
42.76,-77.8,0.0
42.76,-77.7,0.0
42.76,-77.6,0.0
42.76,-77.5,0.0
42.76,-77.4,0.04241807997476534
42.76,-77.3,0.040647875117212504
42.76,-77.2,0.039888715749076674
42.76,-77.1,0.04415636807785433
42.76,-77.0,0.0
42.76,-76.9,0.0
42.76,-76.8,0.0
42.76,-76.7,0.0
42.76,-76.6,0.0
42.76,-76.5,0.2877238903981005
42.76,-76.4,0.0
42.76,-76.3,0.29113431653807886
42.76,-76.2,0.0
42.76,-76.1,0.0
42.76,-75.9,0.0
42.76,-75.7,0.0
42.76,-75.6,0.0
42.76,-75.5,0.0
42.76,-75.3,0.0
42.76,-75.0,0.3901309146788154
42.76,-74.7,0.0
42.76,-74.6,0.08844928277986733
42.76,-74.5,0.0
42.76,-74.4,0.0
42.76,-74.3,0.0
42.76,-74.2,0.17644264131454457
42.76,-74.1,0.1525058279426237
42.76,-74.0,0.14531416118566912
42.76,-73.9,0.0
42.76,-73.8,0.0
42.76,-73.7,0.0
42.76,-73.6,0.1264865449807031
42.76,-73.5,0.10122115617699222
42.76,-73.4,0.0
42.77,-78.9,0.26768244953811154
42.77,-78.8,0.1592082429166398
42.77,-78.7,0.17056358108031028
42.77,-78.6,0.1749293697112408
42.77,-78.5,0.0
42.77,-78.4,0.0
42.77,-78.3,0.0
42.77,-78.1,0.0
42.77,-78.0,0.07444904137742234
42.77,-77.9,0.0
42.77,-77.8,0.0
42.77,-77.7,0.0
42.77,-77.5,0.0
42.77,-77.4,0.04850628378256929
42.77,-77.3,0.03749320526855144
42.77,-77.2,0.049251207218618934
42.77,-77.1,0.0
42.77,-77.0,0.0
42.77,-76.9,0.0
42.77,-76.8,0.0
42.77,-76.7,0.0
42.77,-76.6,0.0
42.77,-76.5,0.0
42.77,-76.2,0.0
42.77,-76.1,0.0
42.77,-75.9,0.0
42.77,-75.8,0.0
42.77,-75.7,0.0
42.77,-75.6,0.0
42.77,-75.4,0.0
42.77,-75.3,0.0
42.77,-75.2,0.0
42.77,-74.9,0.0
42.77,-74.6,0.09057528616927987
42.77,-74.5,0.0
42.77,-74.4,0.0
42.77,-74.3,0.0
42.77,-74.2,0.1608788599833745
42.77,-74.1,0.16878965613108543
42.77,-74.0,0.16166204989452468
42.77,-73.9,0.0
42.77,-73.8,0.0
42.77,-73.7,0.0
42.77,-73.6,0.12895343375384075
42.77,-73.5,0.08617758896262909
42.77,-73.4,0.09966406223987549
42.77,-73.3,0.0
42.78,-78.9,0.19573226300958413
42.78,-78.8,0.18058410959658303
42.78,-78.7,0.17567381168754073
42.78,-78.6,0.2439707371115428
42.78,-78.5,0.0
42.78,-78.3,0.0
42.78,-78.1,0.0
42.78,-78.0,0.10498630803620575
42.78,-77.9,0.0
42.78,-77.8,0.0
42.78,-77.7,0.0
42.78,-77.6,0.0
42.78,-77.5,0.0
42.78,-77.3,0.03645291654459341
42.78,-77.2,0.03725402155225908
42.78,-77.1,0.0479113955135643
42.78,-76.8,0.0
42.78,-76.7,0.0
42.78,-76.6,0.0
42.78,-76.5,0.0
42.78,-76.4,0.0
42.78,-76.3,0.0
42.78,-76.2,0.0
42.78,-76.1,0.3044218379519804
42.78,-75.9,0.0
42.78,-75.7,0.0
42.78,-75.6,0.0
42.78,-75.2,0.0
42.78,-75.0,0.0
42.78,-74.9,0.0
42.78,-74.8,0.0
42.78,-74.7,0.0
42.78,-74.6,0.09428877568756004
42.78,-74.3,0.0
42.78,-74.2,0.0
42.78,-74.1,0.17523345387611416
42.78,-74.0,0.282031803361749
42.78,-73.9,0.0
42.78,-73.8,0.0
42.78,-73.7,0.0
42.78,-73.6,0.11259492960864252
42.78,-73.5,0.105949318808918
42.78,-73.4,0.0
42.79,-78.9,0.0
42.79,-78.8,0.20177497895188692
42.79,-78.7,0.19857948092430436
42.79,-78.6,0.0
42.79,-78.5,0.2317949573426959
42.79,-78.3,0.06958499772157163
42.79,-78.2,0.26924095167791756
42.79,-78.1,0.0
42.79,-78.0,0.0
42.79,-77.9,0.0
42.79,-77.8,0.0
42.79,-77.7,0.0
42.79,-77.6,0.0
42.79,-77.5,0.041002865562307984
42.79,-77.4,0.0
42.79,-77.3,0.0
42.79,-77.2,0.2826207080082474
42.79,-77.1,0.09046317811528173
42.79,-77.0,0.0
42.79,-76.9,0.0
42.79,-76.7,0.0
42.79,-76.6,0.0
42.79,-76.5,0.0
42.79,-76.4,0.0
42.79,-76.3,0.0
42.79,-76.2,0.0
42.79,-76.1,0.13179637864042634
42.79,-75.8,0.0
42.79,-75.7,0.0
42.79,-75.6,0.24747299323174052
42.79,-75.5,0.0
42.79,-75.4,0.0
42.79,-75.3,0.0
42.79,-75.2,0.0
42.79,-75.0,0.0
42.79,-74.9,0.0
42.79,-74.8,0.0
42.79,-74.7,0.0
42.79,-74.6,0.0
42.79,-74.5,0.0
42.79,-74.4,0.08798445656922527
42.79,-74.3,0.21796570326398806
42.79,-74.2,0.2031889475793733
42.79,-74.1,0.16183775430842576
42.79,-74.0,0.155300485376415
42.79,-73.9,0.0
42.79,-73.8,0.0
42.79,-73.7,0.0
42.79,-73.6,0.11766909666598065
42.79,-73.5,0.0
42.79,-73.4,0.0
42.79,-73.3,0.0
42.8,-78.9,0.0
42.8,-78.8,0.19218156621514232
42.8,-78.7,0.16143513390745992
42.8,-78.6,0.20016294640546162
42.8,-78.5,0.408239871256554
42.8,-78.3,0.09793064351287539
42.8,-78.2,0.0
42.8,-78.0,0.3477468802485242
42.8,-77.8,0.0
42.8,-77.7,0.0
42.8,-77.6,0.0
42.8,-77.5,0.04329032358226792
42.8,-77.4,0.04431363589707191
42.8,-77.3,0.03015706615725201
42.8,-77.1,0.049650844271391215
42.8,-77.0,0.0
42.8,-76.8,0.0
42.8,-76.7,0.0
42.8,-76.6,0.0
42.8,-76.3,0.0
42.8,-76.2,0.0
42.8,-76.1,0.0
42.8,-75.8,0.0
42.8,-75.5,0.0
42.8,-75.3,0.0
42.8,-75.0,0.0
42.8,-74.9,0.0
42.8,-74.8,0.0
42.8,-74.7,0.0
42.8,-74.4,0.0
42.8,-74.2,0.174820691546845
42.8,-74.1,0.0
42.8,-74.0,0.10918796411922374
42.8,-73.9,0.15753884990855999
42.8,-73.8,0.0
42.8,-73.7,0.0
42.8,-73.6,0.0
42.8,-73.3,0.0
42.81,-78.9,0.262604101672461
42.81,-78.8,0.20397041062374704
42.81,-78.7,0.18892150457080933
42.81,-78.6,0.20562189348291876
42.81,-78.5,0.0
42.81,-78.4,0.0
42.81,-78.3,0.06122731222204297
42.81,-78.2,0.1000788325071732
42.81,-78.0,0.0
42.81,-77.9,0.0
42.81,-77.8,0.0
42.81,-77.7,0.0
42.81,-77.6,0.04560224006273275
42.81,-77.5,0.0
42.81,-77.4,0.04259906759181977
42.81,-77.3,0.043555418215974445
42.81,-77.2,0.0
42.81,-77.1,0.0
42.81,-77.0,0.0
42.81,-76.9,0.1699657971379256
42.81,-76.8,0.0
42.81,-76.7,0.0
42.81,-76.4,0.0
42.81,-76.3,0.0
42.81,-76.2,0.0
42.81,-76.1,0.0
42.81,-76.0,0.0
42.81,-75.9,0.0
42.81,-75.8,0.0
42.81,-75.6,0.0
42.81,-75.5,0.0
42.81,-75.3,0.0
42.81,-75.1,0.0
42.81,-75.0,0.0
42.81,-74.8,0.12476992591779085
42.81,-74.7,0.0
42.81,-74.5,0.0
42.81,-74.1,0.0
42.81,-74.0,0.16603520734045965
42.81,-73.9,0.0
42.81,-73.8,0.0
42.81,-73.7,0.0
42.81,-73.6,0.0
42.81,-73.5,0.10113860450068289
42.81,-73.3,0.1286811866584004
42.82,-78.9,0.0
42.82,-78.8,0.0
42.82,-78.7,0.1841638445863284
42.82,-78.6,0.17910020111489822
42.82,-78.5,0.0
42.82,-78.4,0.0
42.82,-78.3,0.0
42.82,-78.2,0.0
42.82,-78.1,0.0
42.82,-78.0,0.0
42.82,-77.9,0.0
42.82,-77.8,0.0
42.82,-77.7,0.0
42.82,-77.6,0.0
42.82,-77.5,0.046338750341357
42.82,-77.4,0.0
42.82,-77.3,0.041128003314208364
42.82,-77.2,0.040200948900089184
42.82,-77.1,0.0
42.82,-76.9,0.16715795813319873
42.82,-76.8,0.0
42.82,-76.7,0.0
42.82,-76.6,0.0
42.82,-76.5,0.380447663341538
42.82,-76.3,0.13572103060669205
42.82,-76.2,0.2395478598278106
42.82,-76.1,0.0
42.82,-76.0,0.0
42.82,-75.6,0.2309905135012592
42.82,-75.5,0.0
42.82,-75.4,0.15963369599962837
42.82,-75.3,0.0
42.82,-75.2,0.0
42.82,-75.1,0.0
42.82,-74.8,0.0
42.82,-74.7,0.0
42.82,-74.6,0.40020616460932684
42.82,-74.5,0.06959537791053248
42.82,-74.4,0.36387090186586357
42.82,-74.3,0.0
42.82,-74.2,0.16675640930206828
42.82,-74.1,0.0
42.82,-74.0,0.1342005165970482
42.82,-73.9,0.0
42.82,-73.8,0.0
42.82,-73.7,0.0
42.82,-73.6,0.12748177963864601
42.82,-73.5,0.0
42.82,-73.4,0.1193850088356122
42.82,-73.3,0.0
42.83,-78.9,0.19479910875172252
42.83,-78.8,0.2493673735547066
42.83,-78.7,0.14666995087058407
42.83,-78.6,0.0
42.83,-78.5,0.0
42.83,-78.4,0.0
42.83,-78.3,0.0
42.83,-78.2,0.1003127359007588
42.83,-78.1,0.0
42.83,-78.0,0.0
42.83,-77.9,0.0
42.83,-77.8,0.0
42.83,-77.7,0.0
42.83,-77.6,0.0
42.83,-77.4,0.04240704560636886
42.83,-77.3,0.04327370426581276
42.83,-77.2,0.03883596665218836
42.83,-77.1,0.0
42.83,-77.0,0.0
42.83,-76.8,0.0
42.83,-76.7,0.0
42.83,-76.6,0.38378066839225705
42.83,-76.4,0.0
42.83,-76.3,0.12757962343123636
42.83,-76.1,0.0
42.83,-76.0,0.0
42.83,-75.9,0.16685376623211093
42.83,-75.7,0.0
42.83,-75.6,0.0
42.83,-75.5,0.0
42.83,-75.4,0.0
42.83,-75.3,0.13253970283114624
42.83,-75.2,0.0
42.83,-75.1,0.0
42.83,-74.9,0.0
42.83,-74.8,0.2704458471439283
42.83,-74.2,0.0
42.83,-74.1,0.15646873041625411
42.83,-74.0,0.14116922818585464
42.83,-73.9,0.0
42.83,-73.8,0.0
42.83,-73.7,0.0
42.83,-73.6,0.11678059498690879
42.83,-73.5,0.10487373198177698
42.83,-73.4,0.0
42.83,-73.3,0.15537381284456717
42.84,-78.8,0.18500096771996166
42.84,-78.7,0.20806416664763824
42.84,-78.6,0.0
42.84,-78.5,0.0
42.84,-78.4,0.0
42.84,-78.3,0.0
42.84,-78.2,0.0
42.84,-78.1,0.0
42.84,-78.0,0.41653463264687884
42.84,-77.9,0.26522480212103994
42.84,-77.8,0.0
42.84,-77.7,0.0
42.84,-77.6,0.0
42.84,-77.5,0.0
42.84,-77.4,0.0401230461558348
42.84,-77.3,0.03307060223528701
42.84,-77.2,0.050426688391141034
42.84,-77.1,0.045368896847075256
42.84,-77.0,0.0
42.84,-76.9,0.0
42.84,-76.8,0.0
42.84,-76.7,0.0
42.84,-76.6,0.0
42.84,-76.5,0.0
42.84,-76.4,0.0
42.84,-76.3,0.0
42.84,-76.2,0.24476325903271134
42.84,-76.1,0.0
42.84,-76.0,0.0
42.84,-75.9,0.0
42.84,-75.8,0.0
42.84,-75.7,0.0
42.84,-75.6,0.31577984887701227
42.84,-75.5,0.0
42.84,-75.4,0.0
42.84,-75.3,0.0
42.84,-75.2,0.0
42.84,-75.1,0.0
42.84,-75.0,0.0
42.84,-74.9,0.0
42.84,-74.6,0.0
42.84,-74.4,0.0
42.84,-74.2,0.17198550344414576
42.84,-74.1,0.11829030255781268
42.84,-74.0,0.2752862434828298
42.84,-73.9,0.0
42.84,-73.8,0.0
42.84,-73.7,0.0
42.84,-73.6,0.12884596482248417
42.84,-73.5,0.13921390189356325
42.84,-73.4,0.37574344298481316
42.84,-73.3,0.0
42.85,-78.9,0.0
42.85,-78.8,0.0
42.85,-78.7,0.19421419192645076
42.85,-78.6,0.0
42.85,-78.5,0.0
42.85,-78.4,0.06992734359238398
42.85,-78.3,0.09228529570829282
42.85,-78.2,0.0
42.85,-78.1,0.0
42.85,-78.0,0.10182638859940966
42.85,-77.9,0.0
42.85,-77.8,0.0
42.85,-77.7,0.0
42.85,-77.6,0.0
42.85,-77.5,0.0
42.85,-77.4,0.0
42.85,-77.3,0.04378771994604419
42.85,-77.2,0.0
42.85,-77.1,0.0
42.85,-77.0,0.0
42.85,-76.9,0.0
42.85,-76.8,0.0
42.85,-76.7,0.0
42.85,-76.6,0.0
42.85,-76.5,0.0
42.85,-76.4,0.0
42.85,-76.3,0.0
42.85,-76.2,0.10830959411472045
42.85,-76.1,0.319919799454924
42.85,-76.0,0.0
42.85,-75.9,0.0
42.85,-75.8,0.0
42.85,-75.6,0.0
42.85,-75.5,0.0
42.85,-75.4,0.12962547973332916
42.85,-75.3,0.0
42.85,-75.0,0.0
42.85,-74.6,0.06544049130863555
42.85,-74.5,0.0
42.85,-74.4,0.0
42.85,-74.3,0.05928010396681133
42.85,-74.2,0.3001304663438003
42.85,-74.1,0.0
42.85,-74.0,0.17167389663082233
42.85,-73.9,0.1748374371954419
42.85,-73.8,0.0
42.85,-73.7,0.12646400672454822
42.85,-73.6,0.0
42.85,-73.5,0.0
42.85,-73.4,0.0
42.85,-73.3,0.5515949456483465
42.86,-78.9,0.2750755586487862
42.86,-78.8,0.0
42.86,-78.7,0.0
42.86,-78.6,0.0
42.86,-78.5,0.2101298994211905
42.86,-78.4,0.0
42.86,-78.3,0.0
42.86,-78.2,0.0
42.86,-78.1,0.40536199526796335
42.86,-78.0,0.0
42.86,-77.9,0.0
42.86,-77.7,0.0
42.86,-77.5,0.046695379485225466
42.86,-77.4,0.03121031960653888
42.86,-77.3,0.031037314535904942
42.86,-77.2,0.03721703258018105
42.86,-77.1,0.042720566015545094
42.86,-77.0,0.0
42.86,-76.9,0.0
42.86,-76.7,0.0
42.86,-76.6,0.0
42.86,-76.3,0.0
42.86,-76.2,0.8043016171003656
42.86,-76.1,0.13232517343344596
42.86,-76.0,0.0
42.86,-75.8,0.0
42.86,-75.6,0.0
42.86,-75.5,0.0
42.86,-75.4,0.0
42.86,-75.2,0.0
42.86,-75.1,0.18500542654230695
42.86,-75.0,0.0
42.86,-74.8,0.0
42.86,-74.6,0.0
42.86,-74.5,0.0
42.86,-74.2,0.0
42.86,-74.0,0.1380603459156903
42.86,-73.9,0.0
42.86,-73.8,0.0
42.86,-73.7,0.0
42.86,-73.6,0.11939767079962561
42.86,-73.4,0.0
42.86,-73.3,0.0
42.87,-78.9,0.0
42.87,-78.8,0.18967480513132126
42.87,-78.7,0.1729044346441796
42.87,-78.6,0.0
42.87,-78.5,0.2402112330060683
42.87,-78.4,0.0
42.87,-78.3,0.0
42.87,-78.2,0.0
42.87,-78.1,0.0
42.87,-78.0,0.09562529551479566
42.87,-77.9,0.0
42.87,-77.8,0.0
42.87,-77.7,0.30737510992727846
42.87,-77.6,0.0
42.87,-77.5,0.0
42.87,-77.4,0.03902939746277759
42.87,-77.3,0.03924212281866352
42.87,-77.2,0.03585476178410934
42.87,-77.1,0.039731468306159735
42.87,-77.0,0.0
42.87,-76.9,0.0
42.87,-76.8,0.0
42.87,-76.7,0.0
42.87,-76.6,0.0
42.87,-76.5,0.0
42.87,-76.4,0.0
42.87,-76.3,0.0
42.87,-76.2,0.0
42.87,-76.1,0.12203482168416403
42.87,-76.0,0.12536318631397558
42.87,-75.9,0.0
42.87,-75.8,0.12006555557335627
42.87,-75.7,0.0
42.87,-75.6,0.0
42.87,-75.5,0.0
42.87,-75.4,0.0
42.87,-75.3,0.0
42.87,-75.2,0.24531780009663703
42.87,-75.0,0.0
42.87,-74.6,0.0
42.87,-74.4,0.04040126129023094
42.87,-74.3,0.0
42.87,-74.2,0.17231426435151853
42.87,-74.1,0.13473912553936412
42.87,-74.0,0.17855159637958462
42.87,-73.9,0.0
42.87,-73.8,0.0
42.87,-73.7,0.0
42.87,-73.6,0.0
42.87,-73.5,0.0
42.87,-73.4,0.0
42.87,-73.3,0.0
42.88,-78.9,0.2056509086688793
42.88,-78.8,0.18286523527224086
42.88,-78.7,0.0
42.88,-78.6,0.0
42.88,-78.5,0.0
42.88,-78.3,0.0
42.88,-78.2,0.0951316040850139
42.88,-78.1,0.04198498016025659
42.88,-78.0,0.0
42.88,-77.9,0.09798966495387817
42.88,-77.8,0.0
42.88,-77.7,0.0
42.88,-77.6,0.0
42.88,-77.5,0.0
42.88,-77.4,0.03368610353390931
42.88,-77.3,0.032960161481652483
42.88,-77.2,0.03470576249962415
42.88,-77.1,0.0
42.88,-77.0,0.0
42.88,-76.9,0.0
42.88,-76.8,0.0
42.88,-76.7,0.0
42.88,-76.6,0.0
42.88,-76.5,0.0
42.88,-76.4,0.0
42.88,-76.3,0.23253645424770902
42.88,-76.2,0.11053936416028066
42.88,-76.1,0.11943224680818187
42.88,-76.0,0.0
42.88,-75.9,0.0
42.88,-75.8,0.11227043232450998
42.88,-75.7,0.0
42.88,-75.6,0.0
42.88,-75.5,0.0
42.88,-75.4,0.0
42.88,-75.3,0.0
42.88,-75.2,0.0
42.88,-75.1,0.4416245791843802
42.88,-75.0,0.0
42.88,-74.9,0.0
42.88,-74.6,0.07262814702745694
42.88,-74.5,0.0
42.88,-74.4,0.07203667873490587
42.88,-74.3,0.1901380473961811
42.88,-74.2,0.34369682193359974
42.88,-74.1,0.30925416341204315
42.88,-74.0,0.14260860957429913
42.88,-73.9,0.2472596384789576
42.88,-73.8,0.0
42.88,-73.7,0.0
42.88,-73.6,0.0
42.88,-73.5,0.11961079027393443
42.88,-73.4,0.0
42.88,-73.3,0.0
42.89,-78.9,0.2882586067381969
42.89,-78.8,0.20308235941402034
42.89,-78.7,0.0
42.89,-78.6,0.0
42.89,-78.5,0.0
42.89,-78.4,0.0
42.89,-78.3,0.0
42.89,-78.2,0.10001938534743991
42.89,-78.1,0.0
42.89,-78.0,0.0
42.89,-77.9,0.0
42.89,-77.8,0.23271767570796703
42.89,-77.7,0.0
42.89,-77.6,0.2312076619364596
42.89,-77.5,0.0
42.89,-77.4,0.24687751169783886
42.89,-77.3,0.038016913292684064
42.89,-77.2,0.0
42.89,-77.1,0.04152022177747002
42.89,-77.0,0.0879843318930571
42.89,-76.9,0.0
42.89,-76.8,0.0
42.89,-76.7,0.21646166291955438
42.89,-76.6,0.0
42.89,-76.5,0.0
42.89,-76.4,0.0
42.89,-76.3,0.0
42.89,-76.2,0.11035479233102534
42.89,-76.1,0.0
42.89,-76.0,0.0
42.89,-75.9,0.0
42.89,-75.7,0.0
42.89,-75.6,0.1071035445709417
42.89,-75.5,0.0
42.89,-75.4,0.0
42.89,-75.3,0.0
42.89,-75.2,0.0
42.89,-75.1,0.18483590517824244
42.89,-74.8,0.0
42.89,-74.7,0.0
42.89,-74.6,0.059843702599490026
42.89,-74.5,0.33108998541241697
42.89,-74.3,0.4554500222203127
42.89,-74.2,0.4455721889745105
42.89,-74.1,0.18708806724861116
42.89,-74.0,0.15711572115583652
42.89,-73.9,0.0
42.89,-73.8,0.2378493477723076
42.89,-73.7,0.0
42.89,-73.6,0.0
42.89,-73.5,0.0
42.89,-73.4,0.0
42.89,-73.3,0.13677940444516765
42.9,-78.9,0.0
42.9,-78.8,0.0
42.9,-78.7,0.0
42.9,-78.6,0.0
42.9,-78.5,0.0
42.9,-78.4,0.0
42.9,-78.3,0.0897033139729361
42.9,-78.2,0.0
42.9,-78.1,0.0
42.9,-78.0,0.04232722526926212
42.9,-77.9,0.0
42.9,-77.8,0.0
42.9,-77.7,0.0
42.9,-77.6,0.0
42.9,-77.5,0.0
42.9,-77.4,0.0
42.9,-77.3,0.04113514418754035
42.9,-77.2,0.0
42.9,-77.1,0.0
42.9,-77.0,0.04618788393096209
42.9,-76.9,0.0
42.9,-76.8,0.0
42.9,-76.7,0.0
42.9,-76.6,0.0
42.9,-76.5,0.0
42.9,-76.4,0.0
42.9,-76.3,0.11268438931742807
42.9,-76.2,0.0
42.9,-76.1,0.11852882074144898
42.9,-76.0,0.11539750162418393
42.9,-75.9,0.1752773111143064
42.9,-75.8,0.12352776274105694
42.9,-75.7,0.2304693727876465
42.9,-75.6,0.09722078523167138
42.9,-75.5,0.0
42.9,-75.4,0.0
42.9,-75.3,0.0
42.9,-75.2,0.0
42.9,-75.0,0.0
42.9,-74.8,0.0
42.9,-74.6,0.0
42.9,-74.4,0.2318314905628761
42.9,-74.3,0.0
42.9,-74.2,0.0
42.9,-74.1,0.548806879282134
42.9,-74.0,0.15565348322108805
42.9,-73.9,0.0
42.9,-73.8,0.23458404042182188
42.9,-73.7,0.0
42.9,-73.6,0.0
42.9,-73.5,0.0
42.9,-73.4,0.0
42.9,-73.3,0.0
42.91,-78.9,0.0
42.91,-78.8,0.20751030056441222
42.91,-78.7,0.0
42.91,-78.6,0.0
42.91,-78.5,0.0
42.91,-78.4,0.0
42.91,-78.2,0.04073054697968349
42.91,-78.1,0.0
42.91,-78.0,0.0
42.91,-77.9,0.0
42.91,-77.8,0.0
42.91,-77.7,0.0
42.91,-77.6,0.0
42.91,-77.5,0.0
42.91,-77.4,0.0
42.91,-77.3,0.04037116818965457
42.91,-77.2,0.04062069748716822
42.91,-77.1,0.0
42.91,-77.0,0.0
42.91,-76.9,0.0
42.91,-76.8,0.0
42.91,-76.7,0.0
42.91,-76.6,0.0
42.91,-76.5,0.0
42.91,-76.4,0.0
42.91,-76.3,0.0
42.91,-76.2,0.0
42.91,-76.1,0.0
42.91,-76.0,0.0
42.91,-75.9,0.16335499559771618
42.91,-75.8,0.0
42.91,-75.6,0.0
42.91,-75.5,0.0
42.91,-75.3,0.0
42.91,-75.2,0.0
42.91,-74.7,0.0
42.91,-74.6,0.07115166072213733
42.91,-74.5,0.06296630711204364
42.91,-74.4,0.05186331212750884
42.91,-74.3,0.0
42.91,-74.2,0.0
42.91,-74.0,0.18983081480465436
42.91,-73.9,0.0
42.91,-73.8,0.3431866746942339
42.91,-73.7,0.0
42.91,-73.6,0.0
42.91,-73.5,0.0
42.91,-73.4,0.0
42.91,-73.3,0.0
42.92,-78.9,0.2404655946232588
42.92,-78.8,0.0
42.92,-78.7,0.0
42.92,-78.6,0.2246641174678235
