lat,lng,risk,geo_4,geo_8,date
42.7,-75.6,0.0,drd4,drd4ztmc,2020-03-29
42.7,-75.5,0.0,drd6,drd6cvq9,2020-03-29
42.7,-75.4,0.3081175736486282,drd6,drd6ujr3,2020-03-29
42.7,-75.3,0.0,drd6,drd6yt21,2020-03-29
42.7,-75.2,0.0,drdd,drddbv31,2020-03-29
42.7,-75.1,0.0,drdd,drddgj3c,2020-03-29
42.7,-75.0,0.0,drdd,drddvm69,2020-03-29
42.7,-74.9,0.0,drdd,drddzt73,2020-03-29
42.7,-74.8,0.0,drdf,drdfcvk3,2020-03-29
42.7,-74.7,0.0,drdf,drdfujm1,2020-03-29
42.7,-74.6,0.39321185706266476,drdf,drdfymmc,2020-03-29
42.7,-74.5,0.0,dre4,dre4btqc,2020-03-29
42.7,-74.4,0.04060832535092151,dre4,dre4fvr9,2020-03-29
42.7,-74.3,0.28744384730115746,dre4,dre4vm23,2020-03-29
42.7,-74.2,0.0,dre4,dre4zt31,2020-03-29
42.7,-74.1,0.0,dre6,dre6cv61,2020-03-29
42.7,-74.0,0.32467487079299107,dre6,dre6uj6c,2020-03-29
42.7,-73.9,0.25534026875648175,dre6,dre6ym79,2020-03-29
42.7,-73.8,0.0,dred,dredbtk3,2020-03-29
42.7,-73.7,0.0,dred,dredfvm3,2020-03-29
42.7,-73.6,0.0,dred,dredvjq1,2020-03-29
42.7,-73.5,0.0,dred,dredzmqc,2020-03-29
42.7,-73.4,0.13211913100310396,dref,drefctrc,2020-03-29
42.71,-79.0,0.0,dpxf,dpxffr1g,2020-03-29
42.71,-78.9,0.0,dpxf,dpxfux4g,2020-03-29
42.71,-78.8,0.21688569501501373,dpxf,dpxfyz5e,2020-03-29
42.71,-78.7,0.14631385793674098,dr84,dr84cph7,2020-03-29
42.71,-78.6,0.0,dr84,dr84grj5,2020-03-29
42.71,-78.5,0.0,dr84,dr84vxn5,2020-03-29
42.71,-78.4,0.0,dr84,dr84zzng,2020-03-29
42.71,-78.3,0.09863164377160925,dr86,dr86fppe,2020-03-29
42.71,-78.2,0.0,dr86,dr86ux07,2020-03-29
42.71,-78.1,0.0,dr86,dr86yz17,2020-03-29
42.71,-78.0,0.0,dr8d,dr8dcp45,2020-03-29
42.71,-77.9,0.0,dr8d,dr8dgr4g,2020-03-29
42.71,-77.8,0.0,dr8d,dr8dvx5g,2020-03-29
42.71,-77.7,0.0,dr8d,dr8dzzhe,2020-03-29
42.71,-77.6,0.0,dr8f,dr8ffpj7,2020-03-29
42.71,-77.5,0.0,dr8f,dr8furn5,2020-03-29
42.71,-77.4,0.0,dr8f,dr8fyxp5,2020-03-29
42.71,-77.3,0.04135443440160184,dr94,dr94bzpg,2020-03-29
42.71,-77.2,0.042098775288707764,dr94,dr94gr0e,2020-03-29
42.71,-77.1,0.0,dr94,dr94vx17,2020-03-29
42.71,-77.0,0.0,dr94,dr94zz47,2020-03-29
42.71,-76.9,0.052879492423006366,dr96,dr96fp55,2020-03-29
42.71,-76.8,0.22031078285373315,dr96,dr96ur5g,2020-03-29
42.71,-76.5,0.0,dr9d,dr9dgpn7,2020-03-29
42.71,-76.4,0.0,dr9d,dr9dvrp5,2020-03-29
42.71,-76.3,0.0,dr9d,dr9dzz05,2020-03-29
42.71,-76.2,0.0,dr9f,dr9ffp0g,2020-03-29
42.71,-76.1,0.3108812137960395,dr9f,dr9fur1e,2020-03-29
42.71,-76.0,0.0,dr9f,dr9fyx47,2020-03-29
42.71,-75.8,0.0,drd4,drd4gph5,2020-03-29
42.71,-75.7,0.28982759909845307,drd4,drd4vrhg,2020-03-29
42.71,-75.6,0.0,drd4,drd4zxjg,2020-03-29
42.71,-75.5,0.15168676881138413,drd6,drd6czne,2020-03-29
42.71,-75.4,0.25109115976737145,drd6,drd6upp7,2020-03-29
42.71,-75.3,0.0,drd6,drd6yx05,2020-03-29
42.71,-75.0,0.0,drdd,drddvr4e,2020-03-29
42.71,-74.9,0.0,drdd,drddzx57,2020-03-29
42.71,-74.8,0.0,drdf,drdfczh7,2020-03-29
42.71,-74.6,0.34048313768108396,drdf,drdfyrjg,2020-03-29
42.71,-74.5,0.0,dre4,dre4bxng,2020-03-29
42.71,-74.4,0.0,dre4,dre4fzpe,2020-03-29
42.71,-74.3,0.0,dre4,dre4vr07,2020-03-29
42.71,-74.2,0.0,dre4,dre4zx15,2020-03-29
42.71,-74.1,0.23336964290714676,dre6,dre6cz45,2020-03-29
42.71,-74.0,0.2818549996835241,dre6,dre6up4g,2020-03-29
42.71,-73.9,0.0,dre6,dre6yr5e,2020-03-29
42.71,-73.8,0.0,dred,dredbxh7,2020-03-29
42.71,-73.7,0.0,dred,dredfzj7,2020-03-29
42.71,-73.6,0.12781892097203615,dred,dredvpn5,2020-03-29
42.71,-73.5,0.0992219475599935,dred,dredzrng,2020-03-29
42.71,-73.4,0.5046826582193811,dref,drefcxpg,2020-03-29
42.71,-73.3,0.11371918297104469,dref,drefup0e,2020-03-29
42.72,-79.0,0.0,dpxg,dpxg42cy,2020-03-29
42.72,-78.9,0.0,dpxg,dpxgh8fy,2020-03-29
42.72,-78.8,0.2962812916144618,dpxg,dpxgnbgw,2020-03-29
42.72,-78.7,0.16599116629629426,dr85,dr8510uq,2020-03-29
42.72,-78.6,0.0,dr85,dr8552vn,2020-03-29
42.72,-78.5,0.0,dr85,dr85j8yn,2020-03-29
42.72,-78.4,0.0,dr85,dr85pbyy,2020-03-29
42.72,-78.2,0.0,dr87,dr87h8bq,2020-03-29
42.72,-78.1,0.0,dr87,dr87nbcq,2020-03-29
42.72,-78.0,0.0,dr8e,dr8e10fn,2020-03-29
42.72,-77.9,0.0,dr8e,dr8e52fy,2020-03-29
42.72,-77.8,0.0,dr8e,dr8ej8gy,2020-03-29
42.72,-77.7,0.0,dr8e,dr8epbuw,2020-03-29
42.72,-77.6,0.0,dr8g,dr8g40vq,2020-03-29
42.72,-77.5,0.2706128971027242,dr8g,dr8gh2yn,2020-03-29
42.72,-77.4,0.04551325590815615,dr8g,dr8gn8zn,2020-03-29
42.72,-77.3,0.0,dr95,dr950bzy,2020-03-29
42.72,-77.2,0.048982353342257035,dr95,dr9552bw,2020-03-29
42.72,-77.1,0.0,dr95,dr95j8cq,2020-03-29
42.72,-77.0,0.0,dr95,dr95pbfq,2020-03-29
42.72,-76.9,0.0,dr97,dr9740gn,2020-03-29
42.72,-76.8,0.22778802464193273,dr97,dr97h2gy,2020-03-29
42.72,-76.7,0.0,dr97,dr97n8uy,2020-03-29
42.72,-76.6,0.0,dr9e,dr9e0bvw,2020-03-29
42.72,-76.5,0.0,dr9e,dr9e50yq,2020-03-29
42.72,-76.4,0.0,dr9e,dr9ej2zn,2020-03-29
42.72,-76.3,0.0,dr9e,dr9epbbn,2020-03-29
42.72,-76.2,0.0,dr9g,dr9g40by,2020-03-29
42.72,-76.1,0.0,dr9g,dr9gh2cw,2020-03-29
42.72,-76.0,0.0,dr9g,dr9gn8fq,2020-03-29
42.72,-75.9,0.19897063184314628,drd5,drd50bgq,2020-03-29
42.72,-75.7,0.0,drd5,drd5j2uy,2020-03-29
42.72,-75.6,0.07751652351893946,drd5,drd5p8vy,2020-03-29
42.72,-75.5,0.18877828286966528,drd7,drd71byw,2020-03-29
42.72,-75.3,0.0,drd7,drd7n8bn,2020-03-29
42.72,-75.1,0.0,drde,drde50cy,2020-03-29
42.72,-75.0,0.0,drde,drdej2fw,2020-03-29
42.72,-74.8,0.8983018107641493,drdg,drdg1buq,2020-03-29
42.72,-74.6,0.0,drdg,drdgn2vy,2020-03-29
42.72,-74.4,0.04007353224044219,dre5,dre54bzw,2020-03-29
42.72,-74.3,0.20703406579367925,dre5,dre5j2bq,2020-03-29
42.72,-74.2,0.35180937642773275,dre5,dre5p8cn,2020-03-29
42.72,-74.1,0.0,dre7,dre71bfn,2020-03-29
42.72,-74.0,0.0,dre7,dre7h0fy,2020-03-29
42.72,-73.9,0.0,dre7,dre7n2gw,2020-03-29
42.72,-73.8,0.0,dree,dree08uq,2020-03-29
42.72,-73.7,0.0,dree,dree4bvq,2020-03-29
42.72,-73.6,0.0,dree,dreej0yn,2020-03-29
42.72,-73.4,0.14615083073946786,dreg,dreg18zy,2020-03-29
42.73,-79.0,0.0,dpxg,dpxg46cb,2020-03-29
42.73,-78.9,0.20318892800648444,dpxg,dpxghdfb,2020-03-29
42.73,-78.8,0.16887227378179429,dpxg,dpxgnfg8,2020-03-29
42.73,-78.7,0.15964913955822052,dr85,dr8514u2,2020-03-29
42.73,-78.6,0.0,dr85,dr8556v0,2020-03-29
42.73,-78.5,0.2809922762379132,dr85,dr85jdy0,2020-03-29
42.73,-78.3,0.0,dr87,dr8744z8,2020-03-29
42.73,-78.2,0.09919253863289816,dr87,dr87hdb2,2020-03-29
42.73,-78.1,0.060233272314493796,dr87,dr87nfc2,2020-03-29
42.73,-78.0,0.0,dr8e,dr8e14f0,2020-03-29
42.73,-77.9,0.0,dr8e,dr8e56fb,2020-03-29
42.73,-77.8,0.3840559203165187,dr8e,dr8ejdgb,2020-03-29
42.73,-77.7,0.0,dr8e,dr8epfu8,2020-03-29
42.73,-77.6,0.0,dr8g,dr8g44v2,2020-03-29
42.73,-77.5,0.0,dr8g,dr8gh6y0,2020-03-29
42.73,-77.4,0.045182021296879156,dr8g,dr8gndz0,2020-03-29
42.73,-77.3,0.0,dr95,dr950fzb,2020-03-29
42.73,-77.1,0.0,dr95,dr95jdc2,2020-03-29
42.73,-77.0,0.0,dr95,dr95pff2,2020-03-29
42.73,-76.9,0.0,dr97,dr9744g0,2020-03-29
42.73,-76.8,0.0,dr97,dr97h6gb,2020-03-29
42.73,-76.7,0.0,dr97,dr97ndub,2020-03-29
42.73,-76.6,0.0,dr9e,dr9e0fv8,2020-03-29
42.73,-76.5,0.0,dr9e,dr9e54y2,2020-03-29
42.73,-76.4,0.0,dr9e,dr9ej6z0,2020-03-29
42.73,-76.3,0.0,dr9e,dr9epfb0,2020-03-29
42.73,-76.2,0.0,dr9g,dr9g44bb,2020-03-29
42.73,-76.1,0.12630903507510002,dr9g,dr9gh6c8,2020-03-29
42.73,-75.9,0.0,drd5,drd50fg2,2020-03-29
42.73,-75.6,0.24139622013312037,drd5,drd5pdvb,2020-03-29
42.73,-75.5,0.0,drd7,drd71fy8,2020-03-29
42.73,-75.3,0.0,drd7,drd7ndb0,2020-03-29
42.73,-75.1,0.0,drde,drde54cb,2020-03-29
42.73,-75.0,0.0,drde,drdej6f8,2020-03-29
42.73,-74.9,0.10634504337736397,drde,drdepdg2,2020-03-29
42.73,-74.7,0.0,drdg,drdgh4v0,2020-03-29
42.73,-74.6,0.2491560915776671,drdg,drdgn6vb,2020-03-29
42.73,-74.5,0.22687634072656848,dre5,dre50dyb,2020-03-29
42.73,-74.3,0.3227912438609403,dre5,dre5j6b2,2020-03-29
42.73,-74.2,0.0,dre5,dre5pdc0,2020-03-29
42.73,-74.1,0.48807396930181,dre7,dre71ff0,2020-03-29
42.73,-74.0,0.0,dre7,dre7h4fb,2020-03-29
42.73,-73.9,0.0,dre7,dre7n6g8,2020-03-29
42.73,-73.8,0.0,dree,dree0du2,2020-03-29
42.73,-73.7,0.0,dree,dree4fv2,2020-03-29
42.73,-73.6,0.08683004009068321,dree,dreej4y0,2020-03-29
42.73,-73.5,0.0,dree,dreep6yb,2020-03-29
42.73,-73.3,0.0,dreg,dregh4b8,2020-03-29
42.74,-78.9,0.19374142320208226,dpxg,dpxghsdf,2020-03-29
42.74,-78.8,0.1649073855354224,dpxg,dpxgnued,2020-03-29
42.74,-78.7,0.17924752503334093,dr85,dr851hs6,2020-03-29
42.74,-78.6,0.1877090004178516,dr85,dr855kt4,2020-03-29
42.74,-78.5,0.0,dr85,dr85jsw4,2020-03-29
42.74,-78.4,0.0,dr85,dr85puwf,2020-03-29
42.74,-78.3,0.05681277111183492,dr87,dr874hxd,2020-03-29
42.74,-78.2,0.0,dr87,dr87hs86,2020-03-29
42.74,-78.1,0.0,dr87,dr87nu96,2020-03-29
42.74,-78.0,0.07239491241503875,dr8e,dr8e1hd4,2020-03-29
42.74,-77.9,0.0,dr8e,dr8e5kdf,2020-03-29
42.74,-77.8,0.0,dr8e,dr8ejsef,2020-03-29
42.74,-77.7,0.0,dr8e,dr8epusd,2020-03-29
42.74,-77.6,0.0,dr8g,dr8g4ht6,2020-03-29
42.74,-77.5,0.0,dr8g,dr8ghkw4,2020-03-29
42.74,-77.1,0.34983845642217115,dr95,dr95js96,2020-03-29
42.74,-77.0,0.0,dr95,dr95pud6,2020-03-29
42.74,-76.9,0.0,dr97,dr974he4,2020-03-29
42.74,-76.8,0.16520062041186057,dr97,dr97hkef,2020-03-29
42.74,-76.7,0.0,dr97,dr97nssf,2020-03-29
42.74,-76.6,0.0,dr9e,dr9e0utd,2020-03-29
42.74,-76.5,0.0,dr9e,dr9e5hw6,2020-03-29
42.74,-76.4,0.0,dr9e,dr9ejkx4,2020-03-29
42.74,-76.3,0.0,dr9e,dr9epu84,2020-03-29
42.74,-76.2,0.1313487206128348,dr9g,dr9g4h8f,2020-03-29
42.74,-75.9,0.0,drd5,drd50ue6,2020-03-29
42.74,-75.7,0.20831061257662306,drd5,drd5jksf,2020-03-29
42.74,-75.6,0.14490301995419905,drd5,drd5pstf,2020-03-29
42.74,-75.5,0.0,drd7,drd71uwd,2020-03-29
42.74,-75.3,0.0,drd7,drd7ns84,2020-03-29
42.74,-75.0,0.0,drde,drdejkdd,2020-03-29
42.74,-74.7,0.0,drdg,drdghht4,2020-03-29
42.74,-74.6,0.0,drdg,drdgnktf,2020-03-29
42.74,-74.4,0.0,dre5,dre54uxd,2020-03-29
42.74,-74.3,0.04275791257020848,dre5,dre5jk86,2020-03-29
42.74,-74.2,0.0,dre5,dre5ps94,2020-03-29
42.74,-74.1,0.0,dre7,dre71ud4,2020-03-29
42.74,-74.0,0.0,dre7,dre7hhdf,2020-03-29
42.74,-73.9,0.0,dre7,dre7nked,2020-03-29
42.74,-73.8,0.0,dree,dree0ss6,2020-03-29
42.74,-73.7,0.0,dree,dree4ut6,2020-03-29
42.74,-73.6,0.1057026048960897,dree,dreejhw4,2020-03-29
42.74,-73.5,0.0,dree,dreepkwf,2020-03-29
42.74,-73.4,0.0,dreg,dreg1sxf,2020-03-29
42.74,-73.3,0.0,dreg,dreghh8d,2020-03-29
42.75,-78.9,0.0,dpxg,dpxghw6u,2020-03-29
42.75,-78.8,0.1737034359731939,dpxg,dpxgny7s,2020-03-29
42.75,-78.7,0.1875394716727979,dr85,dr851nkk,2020-03-29
42.75,-78.6,0.20459638673997557,dr85,dr855qmh,2020-03-29
42.75,-78.5,0.2555952488318785,dr85,dr85jwqh,2020-03-29
42.75,-78.3,0.0,dr87,dr874nrs,2020-03-29
42.75,-78.2,0.2705088674866137,dr87,dr87hw2k,2020-03-29
42.75,-78.1,0.0,dr87,dr87ny3k,2020-03-29
42.75,-78.0,0.0,dr8e,dr8e1n6h,2020-03-29
42.75,-77.9,0.0,dr8e,dr8e5q6u,2020-03-29
42.75,-77.8,0.0,dr8e,dr8ejw7u,2020-03-29
42.75,-77.7,0.0,dr8e,dr8epyks,2020-03-29
42.75,-77.6,0.0,dr8g,dr8g4nmk,2020-03-29
42.75,-77.5,0.0,dr8g,dr8ghqqh,2020-03-29
42.75,-77.4,0.03912365246895623,dr8g,dr8gnwrh,2020-03-29
42.75,-77.3,0.0370082126852872,dr95,dr950yru,2020-03-29
42.75,-77.2,0.0,dr95,dr955q2s,2020-03-29
42.75,-77.0,0.0,dr95,dr95py6k,2020-03-29
42.75,-76.9,0.0,dr97,dr974n7h,2020-03-29
42.75,-76.8,0.0,dr97,dr97hq7u,2020-03-29
42.75,-76.7,0.0,dr97,dr97nwku,2020-03-29
42.75,-76.6,0.0,dr9e,dr9e0yms,2020-03-29
42.75,-76.4,0.0,dr9e,dr9ejqrh,2020-03-29
42.75,-76.3,0.0,dr9e,dr9epy2h,2020-03-29
42.75,-76.1,0.0,dr9g,dr9ghq3s,2020-03-29
42.75,-76.0,0.0,dr9g,dr9gnw6k,2020-03-29
42.75,-75.9,0.0,drd5,drd50y7k,2020-03-29
42.75,-75.7,0.0,drd5,drd5jqku,2020-03-29
42.75,-75.6,0.14650192857465516,drd5,drd5pwmu,2020-03-29
42.75,-75.5,0.0,drd7,drd71yqs,2020-03-29
42.75,-75.2,0.0,drde,drde0y3h,2020-03-29
42.75,-75.1,0.0,drde,drde5n3u,2020-03-29
42.75,-74.9,0.0,drde,drdepw7k,2020-03-29
42.75,-74.8,0.0,drdg,drdg1ykk,2020-03-29
42.75,-74.6,0.0,drdg,drdgnqmu,2020-03-29
42.75,-74.5,0.0,dre5,dre50wqu,2020-03-29
42.75,-74.4,0.0,dre5,dre54yrs,2020-03-29
42.75,-74.3,0.0,dre5,dre5jq2k,2020-03-29
42.75,-74.2,0.17662605887867733,dre5,dre5pw3h,2020-03-29
42.75,-74.1,0.1650297844018917,dre7,dre71y6h,2020-03-29
42.75,-74.0,0.24390657071755922,dre7,dre7hn6u,2020-03-29
42.75,-73.9,0.24354055183071566,dre7,dre7nq7s,2020-03-29
42.75,-73.8,0.27077423078093327,dree,dree0wkk,2020-03-29
42.75,-73.7,0.0,dree,dree4ymk,2020-03-29
42.75,-73.6,0.10383343074545374,dree,dreejnqh,2020-03-29
42.75,-73.5,0.12507051720025256,dree,dreepqqu,2020-03-29
42.75,-73.4,0.13468810111231955,dreg,dreg1wru,2020-03-29
42.75,-73.3,0.0,dreg,dreghn2s,2020-03-29
42.76,-78.9,0.0,dpxg,dpxgk84z,2020-03-29
42.76,-78.8,0.19716301292803104,dpxg,dpxgqb5x,2020-03-29
42.76,-78.7,0.1629841292393835,dr85,dr8530hr,2020-03-29
42.76,-78.6,0.17653087124187603,dr85,dr8572jp,2020-03-29
42.76,-78.5,0.0,dr85,dr85m8np,2020-03-29
42.76,-78.3,0.0,dr87,dr8760px,2020-03-29
42.76,-78.1,0.06008903119844422,dr87,dr87qb1r,2020-03-29
42.76,-78.0,0.0,dr8e,dr8e304p,2020-03-29
42.76,-77.9,0.2733373830089166,dr8e,dr8e724z,2020-03-29
42.76,-77.8,0.0,dr8e,dr8em85z,2020-03-29
42.76,-77.7,0.0,dr8e,dr8erbhx,2020-03-29
42.76,-77.6,0.0,dr8g,dr8g60jr,2020-03-29
42.76,-77.5,0.0,dr8g,dr8gk2np,2020-03-29
42.76,-77.4,0.04241807997476534,dr8g,dr8gq8pp,2020-03-29
42.76,-77.3,0.040647875117212504,dr95,dr952bpz,2020-03-29
42.76,-77.2,0.039888715749076674,dr95,dr95720x,2020-03-29
42.76,-77.1,0.04415636807785433,dr95,dr95m81r,2020-03-29
42.76,-77.0,0.0,dr95,dr95rb4r,2020-03-29
42.76,-76.9,0.0,dr97,dr97605p,2020-03-29
42.76,-76.8,0.0,dr97,dr97k25z,2020-03-29
42.76,-76.7,0.0,dr97,dr97q8hz,2020-03-29
42.76,-76.6,0.0,dr9e,dr9e2bjx,2020-03-29
42.76,-76.5,0.2877238903981005,dr9e,dr9e70nr,2020-03-29
42.76,-76.4,0.0,dr9e,dr9em2pp,2020-03-29
42.76,-76.3,0.29113431653807886,dr9e,dr9erb0p,2020-03-29
42.76,-76.2,0.0,dr9g,dr9g600z,2020-03-29
42.76,-76.1,0.0,dr9g,dr9gk21x,2020-03-29
42.76,-75.9,0.0,drd5,drd52b5r,2020-03-29
42.76,-75.7,0.0,drd5,drd5m2hz,2020-03-29
42.76,-75.6,0.0,drd5,drd5r8jz,2020-03-29
42.76,-75.5,0.0,drd7,drd73bnx,2020-03-29
42.76,-75.3,0.0,drd7,drd7q80p,2020-03-29
42.76,-75.0,0.3901309146788154,drde,drdem24x,2020-03-29
42.76,-74.7,0.0,drdg,drdgk0jp,2020-03-29
42.76,-74.6,0.08844928277986733,drdg,drdgq2jz,2020-03-29
42.76,-74.5,0.0,dre5,dre528nz,2020-03-29
42.76,-74.4,0.0,dre5,dre56bpx,2020-03-29
42.76,-74.3,0.0,dre5,dre5m20r,2020-03-29
42.76,-74.2,0.17644264131454457,dre5,dre5r81p,2020-03-29
42.76,-74.1,0.1525058279426237,dre7,dre73b4p,2020-03-29
42.76,-74.0,0.14531416118566912,dre7,dre7k04z,2020-03-29
42.76,-73.9,0.0,dre7,dre7q25x,2020-03-29
42.76,-73.8,0.0,dree,dree28hr,2020-03-29
42.76,-73.7,0.0,dree,dree6bjr,2020-03-29
42.76,-73.6,0.1264865449807031,dree,dreem0np,2020-03-29
42.76,-73.5,0.10122115617699222,dree,dreer2nz,2020-03-29
42.76,-73.4,0.0,dreg,dreg38pz,2020-03-29
42.77,-78.9,0.26768244953811154,dpxg,dpxgkd4c,2020-03-29
42.77,-78.8,0.1592082429166398,dpxg,dpxgqf59,2020-03-29
42.77,-78.7,0.17056358108031028,dr85,dr8534h3,2020-03-29
42.77,-78.6,0.1749293697112408,dr85,dr8576j1,2020-03-29
42.77,-78.5,0.0,dr85,dr85mdn1,2020-03-29
42.77,-78.4,0.0,dr85,dr85rfnc,2020-03-29
42.77,-78.3,0.0,dr87,dr8764p9,2020-03-29
42.77,-78.1,0.0,dr87,dr87qf13,2020-03-29
42.77,-78.0,0.07444904137742234,dr8e,dr8e3441,2020-03-29
42.77,-77.9,0.0,dr8e,dr8e764c,2020-03-29
42.77,-77.8,0.0,dr8e,dr8emd5c,2020-03-29
42.77,-77.7,0.0,dr8e,dr8erfh9,2020-03-29
42.77,-77.5,0.0,dr8g,dr8gk6n1,2020-03-29
42.77,-77.4,0.04850628378256929,dr8g,dr8gqdp1,2020-03-29
42.77,-77.3,0.03749320526855144,dr95,dr952fpc,2020-03-29
42.77,-77.2,0.049251207218618934,dr95,dr957609,2020-03-29
42.77,-77.1,0.0,dr95,dr95md13,2020-03-29
42.77,-77.0,0.0,dr95,dr95rf43,2020-03-29
42.77,-76.9,0.0,dr97,dr976451,2020-03-29
42.77,-76.8,0.0,dr97,dr97k65c,2020-03-29
42.77,-76.7,0.0,dr97,dr97qdhc,2020-03-29
42.77,-76.6,0.0,dr9e,dr9e2fj9,2020-03-29
42.77,-76.5,0.0,dr9e,dr9e74n3,2020-03-29
42.77,-76.2,0.0,dr9g,dr9g640c,2020-03-29
42.77,-76.1,0.0,dr9g,dr9gk619,2020-03-29
42.77,-75.9,0.0,drd5,drd52f53,2020-03-29
42.77,-75.8,0.0,drd5,drd574h1,2020-03-29
42.77,-75.7,0.0,drd5,drd5m6hc,2020-03-29
42.77,-75.6,0.0,drd5,drd5rdjc,2020-03-29
42.77,-75.4,0.0,drd7,drd7k4p3,2020-03-29
42.77,-75.3,0.0,drd7,drd7qd01,2020-03-29
42.77,-75.2,0.0,drde,drde2f11,2020-03-29
42.77,-74.9,0.0,drde,drderd53,2020-03-29
42.77,-74.6,0.09057528616927987,drdg,drdgq6jc,2020-03-29
42.77,-74.5,0.0,dre5,dre52dnc,2020-03-29
42.77,-74.4,0.0,dre5,dre56fp9,2020-03-29
42.77,-74.3,0.0,dre5,dre5m603,2020-03-29
42.77,-74.2,0.1608788599833745,dre5,dre5rd11,2020-03-29
42.77,-74.1,0.16878965613108543,dre7,dre73f41,2020-03-29
42.77,-74.0,0.16166204989452468,dre7,dre7k44c,2020-03-29
42.77,-73.9,0.0,dre7,dre7q659,2020-03-29
42.77,-73.8,0.0,dree,dree2dh3,2020-03-29
42.77,-73.7,0.0,dree,dree6fj3,2020-03-29
42.77,-73.6,0.12895343375384075,dree,dreem4n1,2020-03-29
42.77,-73.5,0.08617758896262909,dree,dreer6nc,2020-03-29
42.77,-73.4,0.09966406223987549,dreg,dreg3dpc,2020-03-29
42.77,-73.3,0.0,dreg,dregk409,2020-03-29
42.78,-78.9,0.19573226300958413,dpxg,dpxgkefg,2020-03-29
42.78,-78.8,0.18058410959658303,dpxg,dpxgqgge,2020-03-29
42.78,-78.7,0.17567381168754073,dr85,dr8535u7,2020-03-29
42.78,-78.6,0.2439707371115428,dr85,dr8577v5,2020-03-29
42.78,-78.5,0.0,dr85,dr85mey5,2020-03-29
42.78,-78.3,0.0,dr87,dr8765ze,2020-03-29
42.78,-78.1,0.0,dr87,dr87qgc7,2020-03-29
42.78,-78.0,0.10498630803620575,dr8e,dr8e35f5,2020-03-29
42.78,-77.9,0.0,dr8e,dr8e77fg,2020-03-29
42.78,-77.8,0.0,dr8e,dr8emegg,2020-03-29
42.78,-77.7,0.0,dr8e,dr8ergue,2020-03-29
42.78,-77.6,0.0,dr8g,dr8g65v7,2020-03-29
42.78,-77.5,0.0,dr8g,dr8gk7y5,2020-03-29
42.78,-77.3,0.03645291654459341,dr95,dr952gzg,2020-03-29
42.78,-77.2,0.03725402155225908,dr95,dr9577be,2020-03-29
42.78,-77.1,0.0479113955135643,dr95,dr95mec7,2020-03-29
42.78,-76.8,0.0,dr97,dr97k7gg,2020-03-29
42.78,-76.7,0.0,dr97,dr97qeug,2020-03-29
42.78,-76.6,0.0,dr9e,dr9e2gve,2020-03-29
42.78,-76.5,0.0,dr9e,dr9e75y7,2020-03-29
42.78,-76.4,0.0,dr9e,dr9em7z5,2020-03-29
42.78,-76.3,0.0,dr9e,dr9ergb5,2020-03-29
42.78,-76.2,0.0,dr9g,dr9g65bg,2020-03-29
42.78,-76.1,0.3044218379519804,dr9g,dr9gk7ce,2020-03-29
42.78,-75.9,0.0,drd5,drd52gg7,2020-03-29
42.78,-75.7,0.0,drd5,drd5m7ug,2020-03-29
42.78,-75.6,0.0,drd5,drd5revg,2020-03-29
42.78,-75.2,0.0,drde,drde2gc5,2020-03-29
42.78,-75.0,0.0,drde,drdem7fe,2020-03-29
42.78,-74.9,0.0,drde,drdereg7,2020-03-29
42.78,-74.8,0.0,drdg,drdg3gu7,2020-03-29
42.78,-74.7,0.0,drdg,drdgk5v5,2020-03-29
42.78,-74.6,0.09428877568756004,drdg,drdgq7vg,2020-03-29
42.78,-74.3,0.0,dre5,dre5m7b7,2020-03-29
42.78,-74.2,0.0,dre5,dre5rec5,2020-03-29
42.78,-74.1,0.17523345387611416,dre7,dre73gf5,2020-03-29
42.78,-74.0,0.282031803361749,dre7,dre7k5fg,2020-03-29
42.78,-73.9,0.0,dre7,dre7q7ge,2020-03-29
42.78,-73.8,0.0,dree,dree2eu7,2020-03-29
42.78,-73.7,0.0,dree,dree6gv7,2020-03-29
42.78,-73.6,0.11259492960864252,dree,dreem5y5,2020-03-29
42.78,-73.5,0.105949318808918,dree,dreer7yg,2020-03-29
42.78,-73.4,0.0,dreg,dreg3ezg,2020-03-29
42.79,-78.9,0.0,dpxg,dpxgktdv,2020-03-29
42.79,-78.8,0.20177497895188692,dpxg,dpxgqvet,2020-03-29
42.79,-78.7,0.19857948092430436,dr85,dr853jsm,2020-03-29
42.79,-78.6,0.0,dr85,dr857mtj,2020-03-29
42.79,-78.5,0.2317949573426959,dr85,dr85mtwj,2020-03-29
42.79,-78.3,0.06958499772157163,dr87,dr876jxt,2020-03-29
42.79,-78.2,0.26924095167791756,dr87,dr87kt8m,2020-03-29
42.79,-78.1,0.0,dr87,dr87qv9m,2020-03-29
42.79,-78.0,0.0,dr8e,dr8e3jdj,2020-03-29
42.79,-77.9,0.0,dr8e,dr8e7mdv,2020-03-29
42.79,-77.8,0.0,dr8e,dr8emtev,2020-03-29
42.79,-77.7,0.0,dr8e,dr8ervst,2020-03-29
42.79,-77.6,0.0,dr8g,dr8g6jtm,2020-03-29
42.79,-77.5,0.041002865562307984,dr8g,dr8gkmwj,2020-03-29
42.79,-77.4,0.0,dr8g,dr8gqtxj,2020-03-29
42.79,-77.3,0.0,dr95,dr952vxv,2020-03-29
42.79,-77.2,0.2826207080082474,dr95,dr957m8t,2020-03-29
