lat,lon,dist_km
42.58,-73.9,25.999409517995367
42.58,-73.8,9.215297151638783
42.58,-73.7,47.23452339069529
42.58,-73.6,8.861857903291495
42.58,-73.5,22.70753419510717
42.59,-79.1,57.21313568819409
42.59,-79.0,22.023258280496016
42.59,-78.9,21.946744287685853
42.59,-78.8,9.291368464486784
42.59,-78.7,3.3325688579186874
42.59,-78.6,26.613564490908217
42.59,-78.5,12.931596031679025
42.59,-78.4,24.08095584139386
42.59,-78.2,16.662931878964496
42.59,-78.1,4.252363760895621
42.59,-77.9,4.742815367814324
42.59,-77.8,4.221290870406621
42.59,-77.7,8.934495597649049
42.59,-77.6,3.8879697553347343
42.59,-77.5,4.25109827687166
42.59,-77.4,6.482700153988789
42.59,-77.3,4.430322406272045
42.59,-77.2,0.5554242506991875
42.59,-77.1,5.398580604169694
42.59,-77.0,15.437197329127251
42.59,-76.9,0.0
42.59,-76.8,7.262917304552438
42.59,-76.6,6.289656864781499
42.59,-76.5,24.647372396057147
42.59,-76.4,15.310771298955494
42.59,-76.3,7.295356125921462
42.59,-76.2,11.361489072893185
42.59,-76.1,7.996341107266476
42.59,-76.0,8.208100789417035
42.59,-75.9,5.554213319227026
42.59,-75.6,4.443421251315683
42.59,-75.5,20.08011743663269
42.59,-75.3,6.211036433034243
42.59,-75.2,0.0
42.59,-75.0,7.702168767165441
42.59,-74.9,6.762237724820998
42.59,-74.8,40.35935345569042
42.59,-74.7,7.860075868781813
42.59,-74.6,0.0
42.59,-74.4,5.091659523261275
42.59,-74.3,14.267514428730667
42.59,-74.2,0.0
42.59,-74.1,33.4866351921997
42.59,-74.0,7.163926065191325
42.59,-73.9,15.984886513614788
42.59,-73.8,10.268106457091896
42.59,-73.7,9.24138779581071
42.59,-73.6,16.606923690741283
42.59,-73.5,20.084937876225545
42.59,-73.4,0.2777121253495938
42.6,-79.1,24.009320407312536
42.6,-79.0,24.91650925993967
42.6,-78.9,7.5257223991047315
42.6,-78.8,22.341084579545168
42.6,-78.7,11.58737095382384
42.6,-78.6,8.575067240883905
42.6,-78.5,12.913903131170368
42.6,-78.4,4.249831430790424
42.6,-78.3,48.051206669875086
42.6,-78.2,6.458061155363949
42.6,-77.9,0.0
42.6,-77.8,0.44434056817074835
42.6,-77.7,23.08996648533654
42.6,-77.6,1.3885586808288584
42.6,-77.4,5.166555873355509
42.6,-77.3,9.896354686513089
42.6,-77.2,14.126527995405949
42.6,-77.1,150.3494655501081
42.6,-77.0,14.921928832825216
42.6,-76.8,0.0
42.6,-76.7,29.702868015948567
42.6,-76.6,3.304115762672892
42.6,-76.5,7.5949433126962065
42.6,-76.4,3.6955843065564147
42.6,-76.3,15.927210883317674
42.6,-76.2,10.716598513281625
42.6,-76.1,6.78073287980671
42.6,-76.0,0.0
42.6,-75.8,46.65396235889636
42.6,-75.7,0.0
42.6,-75.6,4.702739670828845
42.6,-75.5,8.5239313345825
42.6,-75.4,6.90752356495344
42.6,-75.3,49.703520975069864
42.6,-75.2,0.0
42.6,-74.8,30.706515370333978
42.6,-74.7,59.75045355720108
42.6,-74.3,12.767381789238101
42.6,-74.2,0.0
42.6,-74.1,11.688202235399674
42.6,-74.0,2.4863756929025658
42.6,-73.9,81.1170183191979
42.6,-73.8,21.878929058299533
42.6,-73.7,12.223393205577812
42.6,-73.6,13.126478137559097
42.6,-73.5,2.7544477277791812
42.6,-73.4,0.37028283379945837
42.61,-79.1,31.77486060012459
42.61,-79.0,7.227466340485494
42.61,-78.9,14.714859121378469
42.61,-78.8,15.487510002539878
42.61,-78.7,35.39668029252251
42.61,-78.6,16.81249623546072
42.61,-78.5,9.786059998956086
42.61,-78.4,9.939752464559279
42.61,-78.3,0.0
42.61,-78.2,0.0
42.61,-78.1,6.903320572094737
42.61,-77.9,1.1108533665195415
42.61,-77.8,1.1108504473963874
42.61,-77.7,51.49769813425032
42.61,-77.6,1.3885606268265902
42.61,-77.5,22.20993033628463
42.61,-77.4,1.7539488514505912
42.61,-77.3,14.401147707903059
42.61,-77.2,4.52783405286801
42.61,-77.1,25.656403074775397
42.61,-77.0,13.877545246367951
42.61,-76.9,82.32253717012539
42.61,-76.8,14.625011537877052
42.61,-76.7,22.037916885199376
42.61,-76.6,0.0
42.61,-76.5,0.0
42.61,-76.4,18.425416878318092
42.61,-76.3,5.433891291598364
42.61,-76.2,20.980235353058056
42.61,-76.1,4.140489719951893
42.61,-75.8,22.95750555458027
42.61,-75.7,9.335927077576946
42.61,-75.6,20.48957182418724
42.61,-75.5,6.816327619592186
42.61,-75.4,9.911266227662566
42.61,-75.3,39.18301845963448
42.61,-75.2,4.249832335888348
42.61,-75.1,40.97706553745231
42.61,-75.0,12.901120636474845
42.61,-74.9,19.071335026287706
42.61,-74.7,73.8968898459408
42.61,-74.5,0.0
42.61,-74.3,1.1108533665195415
42.61,-74.1,10.512614938156657
42.61,-74.0,5.4832717502717285
42.61,-73.9,8.376950981330774
42.61,-73.8,8.646195232001373
42.61,-73.7,8.154006551509443
42.61,-73.6,6.564321285102049
42.61,-73.5,8.21087137577474
42.61,-73.4,18.239120221122615
42.62,-79.1,14.072601683157943
42.62,-79.0,27.206576505098248
42.62,-78.9,21.216871029127766
42.62,-78.8,38.49870811946825
42.62,-78.7,14.999926922681182
42.62,-78.6,16.227326068025352
42.62,-78.5,6.902938283214578
42.62,-78.4,13.945075807997362
42.62,-78.2,0.0
42.62,-78.1,8.174039939937213
42.62,-77.8,15.682047298534666
42.62,-77.7,10.020297976160919
42.62,-77.6,14.849315761687418
42.62,-77.5,25.783242727947606
42.62,-77.4,39.41321939927762
42.62,-77.2,0.0
42.62,-77.1,17.241516548173372
42.62,-77.0,0.0
42.62,-76.9,10.429705150831222
42.62,-76.8,6.66499130063495
42.62,-76.7,11.545980728148276
42.62,-76.6,17.587384782115013
42.62,-76.5,9.234183653007491
42.62,-76.4,35.10168546754675
42.62,-76.3,32.66659026848681
42.62,-76.2,19.458370848837244
42.62,-76.1,18.94492738292303
42.62,-75.9,59.009398988937924
42.62,-75.8,33.87921854298743
42.62,-75.6,0.0
42.62,-75.5,2.0828096628761514
42.62,-75.3,16.375359512968174
42.62,-75.2,0.0
42.62,-75.1,76.75414778867946
42.62,-75.0,0.0
42.62,-74.9,11.66647152364663
42.62,-74.7,8.08566278092224
42.62,-74.6,2.641826623987009
42.62,-74.5,19.719625344305758
42.62,-74.4,0.0
42.62,-74.3,0.0
42.62,-74.2,26.71892068119138
42.62,-74.1,14.088491153120225
42.62,-74.0,5.701880328835376
42.62,-73.9,9.780561482499694
42.62,-73.8,13.521647953090355
42.62,-73.7,10.070049720501114
42.62,-73.6,7.303185142128092
42.62,-73.5,9.875643319632884
42.63,-79.1,2.653068864825454
42.63,-79.0,9.752645613485857
42.63,-78.9,19.57107565208452
42.63,-78.8,11.626110227026416
42.63,-78.7,13.803464243333325
42.63,-78.6,0.0
42.63,-78.5,14.34197928843741
42.63,-78.2,8.497131876309739
42.63,-78.1,6.22006969865707
42.63,-78.0,4.998888320976546
42.63,-77.9,8.20285191172347
42.63,-77.7,3.702838068924171
42.63,-77.6,5.647966910924997
42.63,-77.4,0.0
42.63,-77.3,12.219290708980346
42.63,-77.1,48.60546598316162
42.63,-76.9,9.903694544411465
42.63,-76.8,9.326725857612976
42.63,-76.6,0.0
42.63,-76.5,0.0
42.63,-76.4,10.53842599228418
42.63,-76.3,10.572364759984124
42.63,-76.2,19.103477572127225
42.63,-76.1,0.0
42.63,-76.0,0.0
42.63,-75.9,35.8798866326307
42.63,-75.8,2.221718410398536
42.63,-75.7,0.0
42.63,-75.6,33.68213988537502
42.63,-75.5,80.69579877629137
42.63,-75.4,0.0
42.63,-75.3,10.109453708669061
42.63,-75.2,22.155707017606332
42.63,-74.9,0.0
42.63,-74.7,34.32698245444687
42.63,-74.6,0.37028542858896546
42.63,-74.3,1.666285401773819
42.63,-74.2,0.0
42.63,-74.0,0.0
42.63,-73.9,10.364038529575028
42.63,-73.8,18.667175365320997
42.63,-73.7,15.274096480300203
42.63,-73.6,11.500470953739935
42.63,-73.5,6.629929082584959
42.63,-73.4,0.0
42.64,-79.1,16.586371377125445
42.64,-79.0,71.61778488986013
42.64,-78.9,9.283186080070445
42.64,-78.8,27.014277124042437
42.64,-78.7,54.85121182128837
42.64,-78.6,16.301431550458293
42.64,-78.5,2.95779966706086
42.64,-78.4,6.448371866171496
42.64,-78.3,4.249199194102261
42.64,-78.1,14.194766323647602
42.64,-78.0,1.4811533926977587
42.64,-77.9,17.141634728186204
42.64,-77.8,0.0
42.64,-77.7,0.0
42.64,-77.6,21.2667864735261
42.64,-77.4,14.119329226334372
42.64,-77.2,0.0
42.64,-77.1,17.965184051340245
42.64,-77.0,15.776657745870116
42.64,-76.9,26.829675351596848
42.64,-76.8,0.0
42.64,-76.7,16.960046219063315
42.64,-76.6,6.8567496424202865
42.64,-76.5,8.20153727321667
42.64,-76.4,0.0
42.64,-76.3,40.108057684607644
42.64,-76.2,16.933429030027067
42.64,-76.1,17.71279026394481
42.64,-76.0,18.16116086328419
42.64,-75.9,0.0
42.64,-75.8,3.3325630188054585
42.64,-75.7,25.8774059303884
42.64,-75.6,18.19209176618511
42.64,-75.5,8.88677114976141
42.64,-75.4,0.0
42.64,-75.3,6.858155898944608
42.64,-75.2,27.013951819292096
42.64,-75.0,41.39718145721015
42.64,-74.8,9.99763651447395
42.64,-74.6,11.398719340368716
42.64,-74.5,0.5554300891717509
42.64,-74.3,13.264289546445427
42.64,-74.2,0.0
42.64,-74.0,6.918716597596123
42.64,-73.9,10.896072339767615
42.64,-73.8,9.278683985016185
42.64,-73.7,17.09809071202977
42.64,-73.6,18.31521584220021
42.64,-73.5,11.70600442862227
42.64,-73.4,10.25484689519108
42.65,-79.1,16.780354538622756
42.65,-79.0,27.04199832663443
42.65,-78.9,5.46253845279222
42.65,-78.8,83.7271410089607
42.65,-78.7,24.877132839457268
42.65,-78.6,8.288141070637577
42.65,-78.5,21.322864767886234
42.65,-78.4,7.413647083014615
42.65,-78.3,29.688318372130695
42.65,-78.2,56.41225031377261
42.65,-78.1,53.484983809533745
42.65,-78.0,58.80065207061487
42.65,-77.9,6.905613611641478
42.65,-77.8,9.378310656993449
42.65,-77.7,4.655541740720601
42.65,-77.6,0.3702860773380712
42.65,-77.5,0.0
42.65,-77.4,2.2217125715749475
42.65,-77.3,0.0
42.65,-77.2,8.84971778425965
42.65,-77.1,27.464815071618276
42.65,-77.0,10.396588904451756
42.65,-76.9,0.0
42.65,-76.8,23.248958531374278
42.65,-76.7,9.901529839258759
42.65,-76.6,17.71036223849925
42.65,-76.5,3.9084112393407633
42.65,-76.4,0.5554300891612125
42.65,-76.3,6.203505327782062
42.65,-76.2,30.304401706723485
42.65,-75.8,55.94217661656539
42.65,-75.5,10.190529835989093
42.65,-75.4,0.0
42.65,-75.3,0.0
42.65,-75.2,0.0
42.65,-75.0,30.785549682520205
42.65,-74.9,0.0
42.65,-74.8,91.34856269383161
42.65,-74.6,0.2777145580035534
42.65,-74.5,10.001346426887109
42.65,-74.4,9.90694046372175
42.65,-74.3,16.735191089129728
42.65,-74.2,17.001843356254483
42.65,-74.1,21.613707160513933
42.65,-74.0,9.513969820865581
42.65,-73.9,13.097118759188625
42.65,-73.8,6.561269976492985
42.65,-73.7,12.018275814059058
42.65,-73.6,11.726068506126314
42.65,-73.5,16.99743038246219
42.65,-73.4,9.296375524292548
42.66,-79.1,0.0
42.66,-79.0,49.89961015472429
42.66,-78.9,16.27316666406025
42.66,-78.8,29.776047685041018
42.66,-78.7,10.717069518195276
42.66,-78.6,37.63846827802637
42.66,-78.5,14.441030523900606
42.66,-78.4,0.0
42.66,-78.3,10.21925384086205
42.66,-78.2,4.661635704422612
42.66,-78.1,8.398288988136507
42.66,-78.0,5.536932927414437
42.66,-77.9,0.0
42.66,-77.8,5.074289790764295
42.66,-77.7,0.0
42.66,-77.6,38.69255436863405
42.66,-77.5,63.24364048258892
42.66,-77.4,29.481508250251128
42.66,-77.3,45.268972994456675
42.66,-77.2,3.2013970498404354
42.66,-77.1,10.58721720585719
42.66,-77.0,10.397846229831082
42.66,-76.9,18.56248252176738
42.66,-76.8,1.9440140710526281
42.66,-76.7,21.717935098007263
42.66,-76.6,12.790794720505605
42.66,-76.5,5.332030784248104
42.66,-76.4,7.106545880006164
42.66,-76.3,0.0
42.66,-76.2,30.819461522271748
42.66,-76.1,23.251724677922034
42.66,-75.9,34.16666213241234
42.66,-75.8,13.833860154720663
42.66,-75.7,62.90116235284206
42.66,-75.5,14.745105201591796
42.66,-75.4,4.247932568070905
42.66,-75.3,2.221718410336742
42.66,-75.2,0.5554300891612125
42.66,-75.1,19.011998471515962
42.66,-75.0,10.638544372061425
42.66,-74.8,0.0
42.66,-74.7,32.81179937614641
42.66,-74.5,13.565640945652436
42.66,-74.3,16.54785967133947
42.66,-74.2,8.490791058581085
42.66,-74.1,17.126779459428647
42.66,-74.0,13.989357291272874
42.66,-73.9,10.208382694418086
42.66,-73.8,10.035287547471343
42.66,-73.7,15.889549461191983
42.66,-73.6,17.488313095343155
42.66,-73.5,10.7807432228538
42.66,-73.4,17.974354089477735
42.67,-79.1,12.734284765036678
42.67,-79.0,38.154315338952856
42.67,-78.9,4.246031773263886
42.67,-78.8,17.76872612357651
42.67,-78.7,15.593963038531642
42.67,-78.6,4.802730146223476
42.67,-78.5,28.540920200411566
42.67,-78.4,3.054898095443139
42.67,-78.3,17.962189424011626
42.67,-78.1,45.966889079461644
42.67,-78.0,8.273173056975674
42.67,-77.9,18.658050232315304
42.67,-77.8,21.010426533762068
42.67,-77.7,6.545746715505059
42.67,-77.6,17.737880468576684
42.67,-77.5,8.492063546526357
42.67,-77.4,15.233969713659421
42.67,-77.2,48.32319134079225
42.67,-77.1,21.356026773585665
42.67,-77.0,3.2944958855819895
42.67,-76.9,14.33050528893183
42.67,-76.8,5.945724882231964
42.67,-76.7,30.373681452895223
42.67,-76.6,4.073203949800533
42.67,-76.5,17.46549833254122
42.67,-76.4,11.079252515489427
42.67,-76.3,0.0
42.67,-76.2,11.892980346158907
42.67,-76.1,11.30230336765457
42.67,-76.0,18.716148736161394
42.67,-75.8,64.23648297074327
42.67,-75.6,0.0
42.67,-75.5,35.47173137252508
42.67,-75.3,0.0
42.67,-75.2,0.0
42.67,-75.1,8.847287306827823
42.67,-75.0,7.1911076221936785
42.67,-74.8,0.0
42.67,-74.7,4.136911197678804
42.67,-74.5,15.768665187190965
42.67,-74.4,23.07935750149601
42.67,-74.3,15.265144653301675
42.67,-74.2,21.118404778577748
42.67,-74.1,16.396729257028397
42.67,-74.0,16.094947975313655
42.67,-73.9,15.646867865140525
42.67,-73.8,7.261146863124119
42.67,-73.7,16.460133652724767
42.67,-73.6,22.2444990156367
42.67,-73.5,38.377853249136756
42.68,-79.1,4.135935567700731
42.68,-79.0,23.009242193363807
42.68,-78.9,45.27745161924596
42.68,-78.8,14.684410081788227
42.68,-78.7,4.210728530877994
42.68,-78.6,121.21556393460679
42.68,-78.5,34.940107582441975
42.68,-78.4,0.0
42.68,-78.3,15.132441421923541
42.68,-78.2,22.42805221568712
42.68,-78.1,2.4994592462088634
42.68,-78.0,0.0
42.68,-77.9,12.891500767258625
42.68,-77.8,14.100171095212977
42.68,-77.6,3.9498176637075795
42.68,-77.4,0.5554330088084644
42.68,-77.2,15.544546352637214
42.68,-77.1,118.00152359049893
42.68,-77.0,12.603546432845528
42.68,-76.9,8.834530713310254
42.68,-76.8,36.20016591821557
42.68,-76.5,7.498516472147617
42.68,-76.4,5.921282605282527
42.68,-76.3,6.465873801160406
42.68,-76.2,4.126013170962617
42.68,-76.1,4.245397946896883
42.68,-76.0,0.833150973143116
42.68,-75.7,0.0
42.68,-75.6,15.069853604465008
42.68,-75.5,25.572585753622896
42.68,-75.4,8.220667902110263
42.68,-75.3,12.646288496409227
42.68,-75.2,23.328595225159987
42.68,-75.1,0.0
42.68,-75.0,15.950707235956859
42.68,-74.8,0.0
42.68,-74.6,59.382092968912445
42.68,-74.5,9.828534106195447
42.68,-74.4,14.301633982894487
42.68,-74.3,3.4560503961585347
42.68,-74.2,16.7240276935968
42.68,-74.1,17.746953924322202
42.68,-74.0,21.039397045731633
42.68,-73.9,15.873996085761695
42.68,-73.8,12.789148218929489
42.68,-73.7,10.36662716626741
42.68,-73.6,3.8269159048903543
42.68,-73.5,8.710232917009874
42.68,-73.4,2.2217339817879016
42.69,-79.0,10.798621267174395
42.69,-78.9,37.13433277390594
42.69,-78.8,7.075673788089266
42.69,-78.7,0.0
42.69,-78.6,0.7405792916519355
42.69,-78.1,0.0
42.69,-78.0,13.04249961123729
42.69,-77.8,0.5554339820853745
42.69,-77.6,0.0
42.69,-77.4,33.94340814334881
42.69,-77.2,0.0
42.69,-77.0,9.90261226767393
42.69,-76.8,3.847992864606217
42.69,-76.5,0.0
42.69,-76.4,15.639874873923851
42.69,-76.3,43.202696915037976
42.69,-76.1,4.680598066087186
42.69,-76.0,1.1108660176169287
42.69,-75.7,18.13273775851423
42.69,-75.6,6.61522177938638
42.69,-75.5,5.3755524030272905
42.69,-75.4,0.0
42.69,-75.3,4.99886204498735
42.69,-75.2,8.488258090280043
42.69,-75.1,13.947978864432548
42.69,-75.0,3.3325922134354267
42.69,-74.9,26.27510013559634
42.69,-74.6,29.834699166733216
42.69,-74.5,1.110865044370889
42.69,-74.4,13.808170101830227
42.69,-74.2,28.490536008370295
42.69,-74.1,24.803879446665952
42.69,-74.0,15.89256183830013
42.69,-73.9,14.48385766983183
42.69,-73.8,22.48035934531671
42.69,-73.7,13.32595065333667
42.69,-73.6,15.871027663824261
42.69,-73.5,8.958345951201434
42.69,-73.4,4.272058939859661
42.7,-79.0,9.044739142296576
42.7,-78.9,11.381500066829258
42.7,-78.8,11.686270599280624
42.7,-78.7,4.380512189164833
42.7,-78.6,12.707205319886459
42.7,-78.5,39.1512662265907
42.7,-78.4,12.240587339104883
42.7,-78.3,9.323271408845224
42.7,-78.2,23.44150133502522
42.7,-78.1,3.3326243330058425
42.7,-78.0,11.896953673710145
42.7,-77.8,0.0
42.7,-77.7,19.677333685160868
42.7,-77.6,22.217768150991162
42.7,-77.5,0.0
42.7,-77.4,0.0
42.7,-77.3,10.467818745189119
42.7,-77.2,0.0
42.7,-77.0,29.718170331989153
42.7,-76.9,4.661635704422612
42.7,-76.8,17.218001011187503
42.7,-76.6,7.169492039662006
42.7,-76.4,6.701108315694939
42.7,-76.3,4.659331495601249
42.7,-76.2,10.117663542854395
42.7,-75.9,28.95927685270957
42.7,-75.6,10.294936931700352
42.7,-75.5,16.661280698929954
42.7,-75.4,95.36693584965883
42.7,-75.3,0.0
42.7,-75.2,13.594554410231627
42.7,-75.1,0.06171499504361492
42.7,-75.0,2.4235706599642315
42.7,-74.9,17.05851387664794
42.7,-74.8,0.0
42.7,-74.7,13.385814450104
42.7,-74.6,83.98474667484024
42.7,-74.5,0.8331495132281815
42.7,-74.4,17.630481340433548
42.7,-74.3,31.812268250173695
42.7,-74.2,0.0
42.7,-74.1,9.363588416886564
42.7,-74.0,46.227129239720675
42.7,-73.9,22.09095136886874
42.7,-73.8,17.957610337711607
42.7,-73.7,13.276381474794478
42.7,-73.6,4.9211161423068255
42.7,-73.5,0.0
42.7,-73.4,28.654292891424422
42.71,-79.0,14.950467059613741
42.71,-78.9,9.30690218405528
42.71,-78.8,24.77535137506191
42.71,-78.7,7.953990522645306
42.71,-78.6,4.489622598028374
42.71,-78.5,9.169023073546775
42.71,-78.4,13.251142529232155
42.71,-78.3,33.88137821715257
42.71,-78.2,0.0
42.71,-78.1,8.1478772640457
42.71,-78.0,7.16715086715926
42.71,-77.9,5.298209950725343
42.71,-77.8,7.0355743297558035
42.71,-77.7,8.82331206842327
42.71,-77.6,16.97144237668262
42.71,-77.5,0.0
42.71,-77.4,0.0
42.71,-77.3,18.659039119995427
42.71,-77.2,19.741740202031455
42.71,-77.1,0.0
42.71,-77.0,16.981588161179392
42.71,-76.9,44.08840471187022
42.71,-76.8,71.82685932760617
42.71,-76.5,14.811912950725706
42.71,-76.4,24.93957201454583
42.71,-76.3,0.0
42.71,-76.2,8.19082891169722
42.71,-76.1,116.16909395716534
42.71,-76.0,21.478313930090607
42.71,-75.8,20.589381095744315
42.71,-75.7,93.9040452254492
42.71,-75.6,14.707713484607694
42.71,-75.5,37.157680787238824
42.71,-75.4,75.47371792800115
42.71,-75.3,2.221749555237522
42.71,-75.0,15.013020518675424
42.71,-74.9,0.33326077857408754
42.71,-74.8,0.0
42.71,-74.6,60.47533078025306
42.71,-74.5,4.025257968094419
42.71,-74.4,0.0
42.71,-74.3,12.875625897749327
42.71,-74.2,5.660529387059797
42.71,-74.1,16.62483889441525
42.71,-74.0,30.990621692418244
42.71,-73.9,9.77250241161797
42.71,-73.8,5.592192614511308
42.71,-73.7,9.921400074715837
42.71,-73.6,25.55669982975389
42.71,-73.5,11.7509668683835
42.71,-73.4,159.2680032991182
42.71,-73.3,17.49579884483765
42.72,-79.0,11.551926859397724
42.72,-78.9,10.272000771756739
42.72,-78.8,70.37225611737898
42.72,-78.7,11.024041554189326
42.72,-78.6,1.8588432759749713
42.72,-78.5,1.4337455497992209
42.72,-78.4,13.037343809404208
42.72,-78.2,0.0
42.72,-78.1,8.49251094373193
42.72,-78.0,9.332366969186388
42.72,-77.9,8.505502178678894
42.72,-77.8,0.0
42.72,-77.7,8.597154729464153
42.72,-77.6,21.49187910145232
42.72,-77.5,54.26375991994737
42.72,-77.4,25.52465714698214
42.72,-77.3,2.468645232844438
42.72,-77.2,33.05358003927719
42.72,-77.1,8.917903988019498
42.72,-77.0,0.0
42.72,-76.9,0.0
42.72,-76.8,73.37492530060032
42.72,-76.7,13.052595251785638
42.72,-76.6,19.48933727115347
42.72,-76.5,20.624895838415327
42.72,-76.4,11.451767823480095
42.72,-76.3,11.410488587021588
42.72,-76.2,6.942880983746336
42.72,-76.1,7.824957874917543
42.72,-76.0,22.00188912447791
42.72,-75.9,47.073179377355935
42.72,-75.7,0.0
42.72,-75.6,32.87043540500309
42.72,-75.5,58.91994962997474
42.72,-75.3,0.0
42.72,-75.1,0.0
42.72,-75.0,8.593994545023131
42.72,-74.8,240.75024867253325
42.72,-74.6,9.320967554910979
42.72,-74.4,16.926512332659748
42.72,-74.3,27.32720842114707
42.72,-74.2,52.81990516423084
42.72,-74.1,0.0
42.72,-74.0,6.458498857056419
42.72,-73.9,14.4783533365763
42.72,-73.8,15.548272378137401
42.72,-73.7,10.049693961981838
42.72,-73.6,7.1059891865156875
42.72,-73.4,41.50406756823943
42.73,-79.0,9.315204816104929
42.73,-78.9,19.993468193303368
42.73,-78.8,11.554427028137683
42.73,-78.7,9.934148442537497
42.73,-78.6,6.860004471527155
42.73,-78.5,56.26399880479141
42.73,-78.3,0.0
42.73,-78.2,34.593115336723315
42.73,-78.1,14.442892217848271
42.73,-78.0,12.237198023260863
42.73,-77.9,10.12424700661338
42.73,-77.8,101.28576884142612
42.73,-77.7,18.160304276936866
42.73,-77.6,23.924669228487748
42.73,-77.5,0.0
42.73,-77.4,24.899345891444987
42.73,-77.3,4.21194626478565
42.73,-77.1,3.1992884573062716
42.73,-77.0,12.610146567765947
42.73,-76.9,10.562245024407877
42.73,-76.8,25.60394729299342
42.73,-76.7,6.3056434420032215
42.73,-76.6,9.285541338874491
42.73,-76.5,11.412152848686594
42.73,-76.4,9.936333194902891
42.73,-76.3,8.355572059532111
42.73,-76.2,0.27771845104766235
42.73,-76.1,32.76210888331037
42.73,-75.9,3.332633093577556
42.73,-75.6,69.35890087342905
42.73,-75.5,0.0
42.73,-75.3,5.554398224055195
42.73,-75.1,0.0
42.73,-75.0,8.843640059549635
42.73,-74.9,45.05012291778661
42.73,-74.7,0.0
42.73,-74.6,51.8305034659428
42.73,-74.5,38.02868334498645
42.73,-74.3,48.63156023435913
42.73,-74.2,2.7551192846695485
42.73,-74.1,130.97737806545607
42.73,-74.0,8.822567259314782
42.73,-73.9,10.960008535898245
42.73,-73.8,17.717170291887324
42.73,-73.7,8.485710968788972
42.73,-73.6,8.278354536853604
42.73,-73.5,0.0
42.73,-73.3,0.0
42.74,-78.9,17.222684415193196
42.74,-78.8,10.830379054010786
42.74,-78.7,13.665783792073272
42.74,-78.6,15.647972248902168
42.74,-78.5,0.0
42.74,-78.4,0.0
42.74,-78.3,12.219761766086897
42.74,-78.2,1.3709286389824014
42.74,-78.1,10.076755038197664
42.74,-78.0,25.837598889863173
42.74,-77.9,19.995465707799884
42.74,-77.8,9.53263335098989
42.74,-77.7,23.25515719121362
42.74,-77.6,1.1108776978390447
42.74,-77.5,13.054227125900546
42.74,-77.1,94.7486710930879
42.74,-77.0,0.0
42.74,-76.9,20.57952011460238
42.74,-76.8,51.782008825960325
42.74,-76.7,13.808162673208514
42.74,-76.6,12.031112791634822
42.74,-76.5,8.264054463325309
42.74,-76.4,13.145789155330828
42.74,-76.3,19.07476918345176
42.74,-76.2,37.85199836307685
42.74,-75.9,14.018412098730218
42.74,-75.7,56.657246073905206
42.74,-75.6,31.4227855798255
42.74,-75.5,12.045037954876179
42.74,-75.3,0.0
42.74,-75.0,0.0
42.74,-74.7,17.688491612094403
42.74,-74.6,0.0
42.74,-74.4,6.1901762742297635
42.74,-74.3,20.750183932471213
42.74,-74.2,7.154756509187018
42.74,-74.1,0.0
42.74,-74.0,0.5554378754935256
42.74,-73.9,10.889381984419545
42.74,-73.8,20.380845473452407
42.74,-73.7,8.886913282112202
42.74,-73.6,14.057448855458683
42.74,-73.5,0.0
42.74,-73.4,4.23898637771047
42.74,-73.3,0.0
42.75,-78.9,13.334266554711094
42.75,-78.8,12.496827458492538
42.75,-78.7,15.60574157275526
42.75,-78.6,20.440853387774197
42.75,-78.5,40.09432432078245
42.75,-78.3,6.0542573294731294
42.75,-78.2,50.043884319113566
42.75,-78.1,6.651104635303237
42.75,-78.0,10.835570345768165
42.75,-77.9,3.1042994935194184
42.75,-77.8,12.630817168238124
42.75,-77.7,24.70946226600335
42.75,-77.6,4.656449240278951
42.75,-77.5,10.46699749766537
42.75,-77.4,15.741087508204654
42.75,-77.3,13.375168243091535
42.75,-77.2,0.0
42.75,-77.0,7.220793631104712
42.75,-76.9,1.9440257507618879
42.75,-76.8,28.54398760534695
42.75,-76.7,8.67791508067196
42.75,-76.6,9.269733451360956
42.75,-76.4,14.087934931113082
42.75,-76.3,9.077053010956913
42.75,-76.1,0.0
42.75,-76.0,8.26275082793931
42.75,-75.9,15.540394097267043
42.75,-75.7,26.825725776130355
42.75,-75.6,32.691593678118906
42.75,-75.5,0.0
42.75,-75.2,0.0
42.75,-75.1,26.306464812178326
42.75,-74.9,4.1313754139702725
42.75,-74.8,0.0
42.75,-74.6,16.041503679687576
42.75,-74.5,3.2987051416217805
42.75,-74.4,11.29475084220975
42.75,-74.3,12.71905787913887
42.75,-74.2,18.98009637548252
42.75,-74.1,15.413743805046684
42.75,-74.0,19.062693886607732
42.75,-73.9,18.972609633320847
42.75,-73.8,24.800700559421024
42.75,-73.7,6.890703681884745
42.75,-73.6,13.3524098912652
42.75,-73.5,23.748623718459715
42.75,-73.4,30.674615594747365
42.75,-73.3,11.550880255473638
42.76,-78.9,10.206229261373531
42.76,-78.8,18.18118898160286
42.76,-78.7,10.494356361251139
42.76,-78.6,13.080850794342785
42.76,-78.5,14.874556772655003
42.76,-78.3,7.039371590105016
42.76,-78.1,14.34200012755597
42.76,-78.0,12.200743646956177
42.76,-77.9,50.28529094210079
42.76,-77.8,0.0
42.76,-77.7,18.8701761397047
42.76,-77.6,10.30940660927155
42.76,-77.5,12.58037455991903
42.76,-77.4,20.224281968954386
42.76,-77.3,17.68362698134958
42.76,-77.2,16.689467681269395
